run,herd ID,herd type ID,herd type,species ID,herd size,farm ID,lat,long,LGA ID,region ID,mega-region ID,jurisdiction ID,risk category,biosecurity weight,unused,unused,day infected,infection pathway,source herd ID,source jurisdiction ID,day clinical,day diagnosed,reason diagnosed,day culled,reason culled,day vaccinated,day immune,last day infected,prevalence,seroprevalence,num sero+,lacto-prevalence
4,58532,6,dairy,1,346,58532,-36.3703,144.86,165,9,3,2,0.0,1.0,0,0,27,local,20689,2,28,34,SP,37,IP,24,31,37,0.0000,0.0000,0,0.0000
4,21162,2,beef intensive,1,140,21162,-36.5149,145.57,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
4,21166,2,beef intensive,1,39,21166,-36.5157,145.602,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
4,21169,2,beef intensive,1,127,21169,-36.5228,145.557,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
4,20916,2,beef intensive,1,73,20916,-36.0599,144.56,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,28,35,-1,0.0000,0.0000,0,0.0000
4,20918,2,beef intensive,1,69,20918,-36.0641,144.554,165,9,3,2,0.0,1.0,0,0,20,indirect,213745,2,21,27,SP,30,IP,-1,-1,30,0.0000,0.0000,0,0.0000
4,21178,2,beef intensive,1,77,21178,-36.2112,145.432,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
4,59578,6,dairy,1,429,59578,-35.9114,144.154,174,10,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
4,127685,10,smallholder,4,5,127685,-36.3398,144.936,165,9,3,2,0.0,1.0,0,0,10,local,64828,2,12,18,SP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
4,29904,2,beef intensive,1,55,29904,-35.9013,144.183,174,10,3,2,0.0,1.0,0,0,13,saleyard,58486,2,14,20,SP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
4,20689,2,beef intensive,1,96,20689,-36.3558,144.867,165,9,3,2,0.0,1.0,0,0,23,local,58330,2,24,28,SP,31,IP,22,29,31,0.0000,0.0000,0,0.0000
4,21209,2,beef intensive,1,196,21209,-36.2216,145.404,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
4,58330,6,dairy,1,268,58330,-36.3692,144.887,165,9,3,2,0.0,1.0,0,0,15,local,64828,2,16,23,SP,26,IP,-1,-1,26,0.0000,0.0000,0,0.0000
4,21212,2,beef intensive,1,38,21212,-36.5245,145.553,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
4,220899,5,mixed sheep,2,1673,206787,-36.0687,143.954,191,9,3,2,0.0,1.0,0,0,17,local,213745,2,20,28,SP,30,IP,23,30,30,0.0000,0.0000,0,0.0000
4,58339,6,dairy,1,486,58339,-36.333,144.869,165,9,3,2,0.0,1.0,0,0,26,local,20689,2,28,33,SP,36,IP,21,28,36,0.0000,0.0000,0,0.0000
4,58349,6,dairy,1,336,58349,-36.381,144.928,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
4,58352,6,dairy,1,298,58352,-36.3725,144.889,165,9,3,2,0.0,1.0,0,0,23,local,58472,2,24,26,ARP,29,IP,24,31,29,0.0000,0.0000,0,0.0000
4,122099,10,smallholder,4,10,122099,-36.3748,144.887,165,9,3,2,0.0,1.0,0,0,20,local,58357,2,22,27,SP,29,IP,-1,-1,29,0.0000,0.0000,0,0.0000
4,213745,4,mixed beef,1,80,201830,-36.0687,143.954,191,9,3,2,0.0,1.0,0,0,13,saleyard,58486,2,14,22,SP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
4,58611,6,dairy,1,246,58611,-36.055,144.552,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,28,35,-1,0.0000,0.0000,0,0.0000
4,58357,6,dairy,1,357,58357,-36.362,144.901,165,9,3,2,0.0,1.0,0,0,8,local,64828,2,9,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
4,220917,5,mixed sheep,2,1874,206805,-36.0536,143.963,191,9,3,2,0.0,1.0,0,0,17,local,213745,2,25,34,SP,36,IP,23,30,36,0.0000,0.0000,0,0.0000
4,58359,6,dairy,1,212,58359,-36.3005,144.923,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,25,32,-1,0.0000,0.0000,0,0.0000
4,20987,2,beef intensive,1,47,20987,-36.0531,144.535,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,28,35,-1,0.0000,0.0000,0,0.0000
5,58375,6,dairy,1,122,58375,-36.3416,144.878,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,20746,2,beef intensive,1,36,20746,-36.3391,144.857,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
5,58381,6,dairy,1,575,58381,-36.3676,144.943,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,26,33,-1,0.0000,0.0000,0,0.0000
5,20752,2,beef intensive,1,130,20752,-36.3284,144.848,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
5,20753,2,beef intensive,1,48,20753,-36.33,144.873,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
5,214289,5,mixed sheep,2,344,202141,-36.3183,145.433,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,32,-1,0.0000,0.0000,0,0.0000
5,59155,6,dairy,1,228,59155,-35.9888,145.563,201,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
5,214288,4,mixed beef,1,135,202141,-36.3183,145.433,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,32,-1,0.0000,0.0000,0,0.0000
5,214295,5,mixed sheep,2,457,202144,-36.3526,145.437,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,32,-1,0.0000,0.0000,0,0.0000
5,215063,5,mixed sheep,2,1018,202528,-36.7386,146.095,161,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
5,214294,4,mixed beef,1,61,202144,-36.3526,145.437,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,32,-1,0.0000,0.0000,0,0.0000
5,215062,4,mixed beef,1,54,202528,-36.7386,146.095,161,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
5,58393,6,dairy,1,377,58393,-36.3875,144.89,165,9,3,2,0.0,1.0,0,0,31,local,20827,2,32,37,SP,40,IP,21,28,40,0.0000,0.0000,0,0.0000
5,20763,2,beef intensive,1,30,20763,-36.3759,144.858,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,21789,2,beef intensive,1,121,21789,-36.7452,146.125,161,9,3,2,0.0,1.0,0,0,15,saleyard,58330,2,17,22,SP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
5,214301,5,mixed sheep,2,259,202147,-36.3002,145.426,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,32,-1,0.0000,0.0000,0,0.0000
5,214300,4,mixed beef,1,72,202147,-36.3002,145.426,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,32,-1,0.0000,0.0000,0,0.0000
5,21538,2,beef intensive,1,110,21538,-35.9977,145.589,201,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
5,20773,2,beef intensive,1,113,20773,-36.3494,144.921,165,9,3,2,0.0,1.0,0,0,4,local,64828,2,5,22,ARP,25,IP,22,-1,25,0.0000,0.0000,0,0.0000
5,20774,2,beef intensive,1,150,20774,-36.3837,144.863,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,58918,6,dairy,1,91,58918,-36.5235,145.185,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,20779,2,beef intensive,1,88,20779,-36.3332,144.859,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
5,21291,2,beef intensive,1,87,21291,-36.5408,145.176,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,21295,2,beef intensive,1,46,21295,-36.5122,145.178,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,20785,2,beef intensive,1,133,20785,-36.3107,144.876,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,20790,2,beef intensive,1,103,20790,-36.3372,144.875,165,9,3,2,0.0,1.0,0,0,14,local,20865,2,15,20,SP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
5,214325,5,mixed sheep,2,428,202159,-36.3521,145.416,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,36,44,-1,0.0000,0.0000,0,0.0000
5,214324,4,mixed beef,1,81,202159,-36.3521,145.416,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,36,44,-1,0.0000,0.0000,0,0.0000
5,59196,6,dairy,1,240,59196,-35.9825,145.56,201,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
5,64828,7,pigs small,3,497,64828,-36.3539,144.911,165,9,3,2,0.0,0.8,0,0,0,seeding,0,-1,1,22,ARP,24,IP,-1,-1,24,0.0000,0.0000,0,0.0000
5,58943,6,dairy,1,256,58943,-36.5289,145.177,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,58435,6,dairy,1,460,58435,-36.3441,144.859,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,20807,2,beef intensive,1,90,20807,-36.3329,144.897,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
5,81481,9,sheep,2,994,81481,-36.3769,144.89,165,9,3,2,0.0,1.0,0,0,21,local,58330,2,26,25,ARP,27,IP,-1,-1,27,0.0000,0.0000,0,0.0000
5,214345,5,mixed sheep,2,382,202169,-36.3189,144.857,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
5,214344,4,mixed beef,1,59,202169,-36.3189,144.857,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
5,21324,2,beef intensive,1,127,21324,-36.5279,145.197,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,58447,6,dairy,1,215,58447,-36.3243,144.906,165,9,3,2,0.0,1.0,0,0,21,local,20865,2,22,22,ARP,25,IP,21,-1,25,0.0000,0.0000,0,0.0000
5,58959,6,dairy,1,404,58959,-36.5522,145.201,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,20819,2,beef intensive,1,62,20819,-36.3779,144.942,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,26,33,-1,0.0000,0.0000,0,0.0000
5,20827,2,beef intensive,1,113,20827,-36.3746,144.897,165,9,3,2,0.0,1.0,0,0,24,local,64828,2,25,32,SP,35,IP,22,29,35,0.0000,0.0000,0,0.0000
5,59228,6,dairy,1,120,59228,-35.9873,145.564,201,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
5,21349,2,beef intensive,1,82,21349,-36.5332,145.197,181,9,3,2,0.0,1.0,0,0,15,saleyard,58330,2,17,23,DCP,26,IP,-1,-1,26,0.0000,0.0000,0,0.0000
5,58471,6,dairy,1,365,58471,-36.3182,144.887,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,58472,6,dairy,1,291,58472,-36.3815,144.911,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,21621,2,beef intensive,1,116,21621,-35.9893,145.577,201,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
5,58997,6,dairy,1,168,58997,-36.5309,145.212,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,21366,2,beef intensive,1,49,21366,-36.5577,145.202,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,58486,6,dairy,1,510,58486,-36.3284,144.915,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,21367,2,beef intensive,1,94,21367,-36.5398,145.171,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,20604,2,beef intensive,1,54,20604,-36.326,145.435,181,9,3,2,0.0,1.0,0,0,15,saleyard,58330,2,17,23,DCP,26,IP,-1,-1,26,0.0000,0.0000,0,0.0000
5,58494,6,dairy,1,383,58494,-36.3246,144.903,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,20865,2,beef intensive,1,40,20865,-36.3478,144.895,165,9,3,2,0.0,1.0,0,0,8,local,64828,2,10,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
5,21634,2,beef intensive,1,110,21634,-35.9855,145.575,201,9,3,2,0.0,1.0,0,0,15,saleyard,58330,2,16,22,SP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
5,21379,2,beef intensive,1,31,21379,-36.5419,145.167,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,117381,10,smallholder,4,6,117381,-36.3372,145.43,181,9,3,2,0.0,1.0,0,0,31,local,20648,2,34,35,ARP,37,IP,-1,-1,37,0.0000,0.0000,0,0.0000
5,20618,2,beef intensive,1,44,20618,-36.3093,145.424,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,59022,6,dairy,1,421,59022,-36.5275,145.172,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,127637,10,smallholder,4,8,127637,-36.3713,144.91,165,9,3,2,0.0,1.0,0,0,21,local,58357,2,23,25,ARP,27,IP,-1,-1,27,0.0000,0.0000,0,0.0000
5,21661,2,beef intensive,1,132,21661,-35.9783,145.59,201,9,3,2,0.0,1.0,0,0,25,local,21634,2,26,31,SP,34,IP,23,30,34,0.0000,0.0000,0,0.0000
5,20642,2,beef intensive,1,32,20642,-36.3577,145.451,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,36,43,-1,0.0000,0.0000,0,0.0000
5,58532,6,dairy,1,346,58532,-36.3703,144.86,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,59045,6,dairy,1,373,59045,-36.5336,145.175,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,20648,2,beef intensive,1,164,20648,-36.3278,145.425,181,9,3,2,0.0,1.0,0,0,25,local,20604,2,26,32,SP,35,IP,24,31,35,0.0000,0.0000,0,0.0000
5,20658,2,beef intensive,1,155,20658,-36.3553,145.454,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,36,43,-1,0.0000,0.0000,0,0.0000
5,20661,2,beef intensive,1,45,20661,-36.3589,145.418,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,36,43,-1,0.0000,0.0000,0,0.0000
5,20664,2,beef intensive,1,100,20664,-36.3449,145.424,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,20665,2,beef intensive,1,39,20665,-36.356,145.448,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,36,43,-1,0.0000,0.0000,0,0.0000
5,58811,6,dairy,1,438,58811,-36.3395,145.436,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,58812,6,dairy,1,247,58812,-36.3234,145.458,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,59324,6,dairy,1,133,59324,-35.9822,145.563,201,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
5,58814,6,dairy,1,421,58814,-36.3089,145.411,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,21697,2,beef intensive,1,162,21697,-36.7359,146.134,161,9,3,2,0.0,1.0,0,0,23,local,21789,2,24,32,SP,35,IP,23,30,35,0.0000,0.0000,0,0.0000
5,21443,2,beef intensive,1,85,21443,-35.9969,145.547,201,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
5,58824,6,dairy,1,87,58824,-36.3403,145.419,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,58315,6,dairy,1,72,58315,-36.7251,146.113,161,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
5,58832,6,dairy,1,201,58832,-36.3474,145.43,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
5,20689,2,beef intensive,1,96,20689,-36.3558,144.867,165,9,3,2,0.0,1.0,0,0,20,local,58330,2,21,22,ARP,25,IP,22,-1,25,0.0000,0.0000,0,0.0000
5,58330,6,dairy,1,268,58330,-36.3692,144.887,165,9,3,2,0.0,1.0,0,0,10,local,64828,2,11,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
5,58339,6,dairy,1,486,58339,-36.333,144.869,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,58340,6,dairy,1,455,58340,-36.3454,144.862,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
5,215019,5,mixed sheep,2,505,202506,-36.7592,146.114,161,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
5,215018,4,mixed beef,1,200,202506,-36.7592,146.114,161,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
5,58349,6,dairy,1,336,58349,-36.381,144.928,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,26,33,-1,0.0000,0.0000,0,0.0000
5,21742,2,beef intensive,1,152,21742,-36.7344,146.113,161,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
5,58352,6,dairy,1,298,58352,-36.3725,144.889,165,9,3,2,0.0,1.0,0,0,11,local,64828,2,12,14,first detection,17,IP,-1,-1,17,0.0000,0.0000,0,0.0000
5,58357,6,dairy,1,357,58357,-36.362,144.901,165,9,3,2,0.0,1.0,0,0,9,local,64828,2,10,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
6,58381,6,dairy,1,575,58381,-36.3676,144.943,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
6,20773,2,beef intensive,1,113,20773,-36.3494,144.921,165,9,3,2,0.0,1.0,0,0,5,local,64828,2,6,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
6,58409,6,dairy,1,92,58409,-36.3257,144.935,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
6,64828,7,pigs small,3,497,64828,-36.3539,144.911,165,9,3,2,0.0,0.8,0,0,0,seeding,0,-1,1,14,first detection,16,IP,-1,-1,16,0.0000,0.0000,0,0.0000
6,20807,2,beef intensive,1,90,20807,-36.3329,144.897,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
6,58445,6,dairy,1,502,58445,-36.3275,144.918,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
6,58448,6,dairy,1,184,58448,-36.3245,144.925,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
6,20827,2,beef intensive,1,113,20827,-36.3746,144.897,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
6,58472,6,dairy,1,291,58472,-36.3815,144.911,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
6,20858,2,beef intensive,1,40,20858,-36.33,144.931,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
6,20865,2,beef intensive,1,40,20865,-36.3478,144.895,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
6,58330,6,dairy,1,268,58330,-36.3692,144.887,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
6,58352,6,dairy,1,298,58352,-36.3725,144.889,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
6,58357,6,dairy,1,357,58357,-36.362,144.901,165,9,3,2,0.0,1.0,0,0,9,local,64828,2,10,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
7,20740,2,beef intensive,1,45,20740,-36.333,144.952,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,20743,2,beef intensive,1,61,20743,-36.3129,144.904,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,58375,6,dairy,1,122,58375,-36.3416,144.878,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
7,57608,6,dairy,1,318,57608,-38.1125,145.883,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,21004,2,beef intensive,1,59,21004,-36.3125,144.629,165,9,3,2,0.0,1.0,0,0,14,saleyard,20767,2,16,18,DCP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
7,58381,6,dairy,1,575,58381,-36.3676,144.943,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
7,20753,2,beef intensive,1,48,20753,-36.33,144.873,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,21014,2,beef intensive,1,161,21014,-36.3783,144.699,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,57624,6,dairy,1,367,57624,-38.1006,145.905,159,8,3,2,0.0,1.0,0,0,34,local,57680,2,35,41,SP,44,IP,22,29,44,0.0000,0.0000,0,0.0000
7,58393,6,dairy,1,377,58393,-36.3875,144.89,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
7,214559,5,mixed sheep,2,643,202276,-36.3636,145.556,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
7,214558,4,mixed beef,1,111,202276,-36.3636,145.556,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
7,20767,2,beef intensive,1,72,20767,-36.3093,144.915,165,9,3,2,0.0,1.0,0,0,12,local,58448,2,13,14,first detection,17,IP,-1,-1,17,0.0000,0.0000,0,0.0000
7,58912,6,dairy,1,199,58912,-36.3622,145.588,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,58401,6,dairy,1,139,58401,-36.2995,144.896,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,58915,6,dairy,1,301,58915,-36.332,145.565,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,20773,2,beef intensive,1,113,20773,-36.3494,144.921,165,9,3,2,0.0,1.0,0,0,6,local,64828,2,7,20,SP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
7,25894,2,beef intensive,1,125,25894,-38.1086,145.906,159,8,3,2,0.0,1.0,0,0,24,local,53612,2,25,29,SP,32,IP,22,29,32,0.0000,0.0000,0,0.0000
7,20775,2,beef intensive,1,71,20775,-36.3089,144.907,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,21033,2,beef intensive,1,30,21033,-36.3866,144.69,165,9,3,2,0.0,1.0,0,0,20,local,214422,2,21,25,ARP,28,IP,22,29,28,0.0000,0.0000,0,0.0000
